link,status
https://www.avito.ru/kurskaya_oblast_zheleznogorsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847c_2012_4117700987,
https://www.avito.ru/yakutsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327_2020_3852683276,
https://www.avito.ru/pyt-yah/gruzoviki_i_spetstehnika/samosval_18_m_howo_zz3327s3857e_2013_4424177642,
https://www.avito.ru/sevastopol/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647w_2007_7328909430,
https://www.avito.ru/vologda/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847c_2012_4285791150,
https://www.avito.ru/mglin/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847c_2007_1760551609,
https://www.avito.ru/tuymazy/gruzoviki_i_spetstehnika/samosval_19_m_howo_zz3327n3847e_2020_7310345728,
https://www.avito.ru/bryansk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647w_2007_7321958257,
https://www.avito.ru/tver/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2011_7233419076,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_coolray_1.5_amt_2024_7236541594,
https://www.avito.ru/moskva/avtomobili/geely_coolray_1.5_amt_2024_7334363592,
https://www.avito.ru/voronezh/avtomobili/haval_jolion_1.5_amt_2024_7_433_km_4437272140,
https://www.avito.ru/sankt-peterburg/avtomobili/haval_jolion_1.5_amt_2024_7344936292,
https://www.avito.ru/moskva/avtomobili/foton_toano_2.8_mt_2024_4554483376,
https://www.avito.ru/sankt-peterburg/avtomobili/foton_toano_2.8_mt_2024_4865599779,
https://www.avito.ru/samara/avtomobili/chery_tiggo_7_pro_max_1.6_amt_2025_4818620965,
https://www.avito.ru/sankt-peterburg/avtomobili/chery_tiggo_7_pro_max_1.6_amt_2025_7308795675,
https://www.avito.ru/nizhniy_novgorod/avtomobili/chery_tiggo_4_pro_1.5_mt_2025_4642541096,
https://www.avito.ru/rzhavki/avtomobili/chery_tiggo_8_pro_max_1.6_amt_2024_7241760375,
https://www.avito.ru/mirnoe/avtomobili/omoda_c5_1.6_amt_2024_4392169575,
https://www.avito.ru/moskva/avtomobili/omoda_c5_1.5_cvt_2024_7220081148,
https://www.avito.ru/moskva/avtomobili/omoda_s5_1.5_cvt_2024_7316745524,
https://www.avito.ru/krasnodar/avtomobili/omoda_s5_gt_1.5_cvt_2024_4615015529,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_4476520676,
https://www.avito.ru/armavir/avtomobili/omoda_s5_1.5_cvt_2024_7237070356,
https://www.avito.ru/cheboksary/avtomobili/omoda_c5_1.5_cvt_2024_7370061971,
https://www.avito.ru/saratov/avtomobili/omoda_c5_1.6_amt_2024_7264584392,
https://www.avito.ru/chelyabinsk/avtomobili/xcite_x-cross_7_1.5_cvt_2024_12_380_km_4779995954,
https://www.avito.ru/ekaterinburg/avtomobili/kia_rio_x-line_1.6_at_2018_55_578_km_4591884768,
https://www.avito.ru/novosibirsk/avtomobili/exeed_lx_1.5_cvt_2024_4844230676,
https://www.avito.ru/sochi/avtomobili/exeed_lx_1.5_cvt_2024_7339708535,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_atlas_2.0_at_2024_4686890916,
https://www.avito.ru/himki/avtomobili/geely_atlas_2.0_amt_2024_7369664262,
https://www.avito.ru/voronezh/avtomobili/geely_monjaro_2.0_at_2024_4404912203,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_monjaro_2.0_at_2024_4802064264,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4638355684,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4637583355,
https://www.avito.ru/sankt-peterburg/avtomobili/gac_m8_2.0_at_2024_3951999844,
https://www.avito.ru/sankt-peterburg/avtomobili/gac_m8_2.0_at_2024_4719972711,
https://www.avito.ru/vladivostok/avtomobili/hongqi_hq9_2.0_at_2023_6_000_km_4174403702,
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2023_6_184_km_4502801453,
https://www.avito.ru/vladivostok/avtomobili/maxus_g10_2.0_mt_2021_4_300_km_4519495835,
https://www.avito.ru/vladivostok/avtomobili/maxus_g10_2.0_mt_2021_30_000_km_5057546126,
https://www.avito.ru/dolgoprudnyy/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n200_s_kmu_fassi_2024_4348103475,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/jac_n56_refrizherator_2017_4678605709,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/junfeng_k32-5661_tselnometallicheskiy_2024_4013986176,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k32_tselnometallicheskiy_2024_4461866608,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/dongfeng_gx_2024_4016755358,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/promtovarnyy_furgon_dongfeng_c120l_2024_4625420604,
https://www.avito.ru/mirnoe/gruzoviki_i_spetstehnika/avtotsisterna_5_m_jac_n90_2024_7321256754,
https://www.avito.ru/bataysk/gruzoviki_i_spetstehnika/vakuumnaya_mashina_na_baze_jac_n90_7231734025,
https://www.avito.ru/rostov-na-donu/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n120x_s_kmu_hangil_sv_2025_4512339274,
https://www.avito.ru/cheboksary/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n120x_s_kmu_hangil_sv_2024_3765768289,
https://www.avito.ru/balashiha/gruzoviki_i_spetstehnika/refrizherator_60_m_sibevroven_na_sitrak_c7h_2024_4490931414,
https://www.avito.ru/moskva_zelenograd/gruzoviki_i_spetstehnika/sitrak_c7h_2024_4009541188,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2019_4669778079,
https://www.avito.ru/amurskaya_oblast_blagoveschensk/gruzoviki_i_spetstehnika/shassi_shacman_sx3258dr384_2013_4388524252,
https://www.avito.ru/osinovo/gruzoviki_i_spetstehnika/samosval_31_m_shacman_sx3318_2022_5122131697,
https://www.avito.ru/abakan/gruzoviki_i_spetstehnika/samosval_35_m_shacman_sx3318dt366_2018_4805628128,
https://www.avito.ru/vladimir/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2024_7277527263,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/samosval_26_m_jac_n350_2023_7293765733,
https://www.avito.ru/staryy_krym/gruzoviki_i_spetstehnika/samosval_howo_zz3327s3847e_2022_7231123797,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/bortovoy_gruzovik_howo_zz3327s3847e_2020_7303803255,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/samosval_35_m_howo_zz3407s3867e_2023_4769824939,
https://www.avito.ru/afipskiy/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3867e_2022_5122131705,
https://www.avito.ru/vologda/gruzoviki_i_spetstehnika/bortovoy_gruzovik_faw_j6p_ca3250_2025_4397161357,
https://www.avito.ru/cherepovets/gruzoviki_i_spetstehnika/samosval_18_m_faw_j6p_ca3250_2023_4294709322,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/saic_maxus_v80_tselnometallicheskiy_2023_4735813979,
https://www.avito.ru/velikiy_novgorod/avtomobili/geely_coolray_1.5_amt_2024_4937555901,
https://www.avito.ru/rostov-na-donu/avtomobili/geely_coolray_1.5_amt_2024_4645141211,
https://www.avito.ru/krasnodar/avtomobili/geely_coolray_1.5_amt_2024_149_km_7360300022,
https://www.avito.ru/voronezh/avtomobili/geely_coolray_1.5_amt_2024_4404686598,
https://www.avito.ru/stavropol/avtomobili/geely_coolray_1.5_amt_2024_4550932240,
https://www.avito.ru/naberezhnye_chelny/avtomobili/geely_coolray_1.5_amt_2023_15_832_km_7300442021,
https://www.avito.ru/velikiy_novgorod/avtomobili/geely_coolray_1.5_amt_2024_4937501770,
https://www.avito.ru/yaroslavl/avtomobili/geely_coolray_1.5_amt_2023_40_km_3491078686,
https://www.avito.ru/voronezh/avtomobili/geely_coolray_1.5_amt_2024_4404677803,
https://www.avito.ru/nizhniy_novgorod/avtomobili/geely_coolray_1.5_amt_2024_7348815672,
https://www.avito.ru/tula/avtomobili/haval_jolion_1.5_amt_2021_49_500_km_7385425564,
https://www.avito.ru/ufa/avtomobili/haval_jolion_1.5_amt_2021_70_000_km_7298051470,
https://www.avito.ru/simferopol/avtomobili/haval_jolion_1.5_amt_2021_158_000_km_7349545598,
https://www.avito.ru/moskva/avtomobili/haval_jolion_1.5_amt_2023_120_000_km_7360828903,
https://www.avito.ru/krasnodar/avtomobili/haval_jolion_1.5_mt_2025_7290756076,
https://www.avito.ru/nizhniy_novgorod/avtomobili/haval_jolion_1.5_mt_2025_7244386933,
https://www.avito.ru/stavropol/avtomobili/haval_jolion_1.5_mt_2023_36_500_km_4637377896,
https://www.avito.ru/krasnodar/avtomobili/haval_jolion_1.5_amt_2025_7354516135,
https://www.avito.ru/dinskaya/avtomobili/haval_jolion_1.5_amt_2023_58_400_km_7370662647,
https://www.avito.ru/ivanovo/avtomobili/haval_jolion_1.5_mt_2023_28_780_km_7374245890,
https://www.avito.ru/kirovskaya_oblast_kirov/avtomobili/foton_toano_2.8_mt_2024_7385765172,
https://www.avito.ru/izhevsk/avtomobili/foton_toano_2.8_mt_2024_4542698876,
https://www.avito.ru/krasnodar/avtomobili/foton_toano_2.8_mt_2023_4035425862,
https://www.avito.ru/sochi/avtomobili/foton_toano_2.8_mt_2024_4193035475,
https://www.avito.ru/lyubertsy/avtomobili/foton_toano_2.8_mt_2024_7373190500,
https://www.avito.ru/kurgan/avtomobili/foton_toano_2.8_mt_2023_bityy_27_635_km_4669334712,
https://www.avito.ru/lyubertsy/avtomobili/foton_toano_2.8_mt_2024_7373156099,
https://www.avito.ru/orenburg/avtomobili/foton_toano_2.8_mt_2024_7237457076,
https://www.avito.ru/shishkin_les/avtomobili/foton_toano_2.8_mt_2024_16_300_km_7311780434,
https://www.avito.ru/stavropol/avtomobili/foton_toano_2.8_mt_2024_7256798941,
https://www.avito.ru/voronezh/avtomobili/jac_sunray_2.0_mt_2023_1_100_km_4149745706,
https://www.avito.ru/moskva/avtomobili/changan_star_truck_plus_1.6_mt_2023_4741883500,
https://www.avito.ru/rostov-na-donu/avtomobili/changan_star_truck_plus_1.6_mt_2023_4512712521,
https://www.avito.ru/izhevsk/avtomobili/changan_new_star_truck_1.2_mt_2023_4632665474,
https://www.avito.ru/moskva/avtomobili/kyc_t3_1.2_mt_2023_150_km_7344006662,
https://www.avito.ru/nizhniy_novgorod/avtomobili/jmc_vigus_work_2.5_mt_2023_1_000_km_7320488185,
https://www.avito.ru/krasnodar/avtomobili/changan_hunter_2.4_at_2022_28_756_km_4461460515,
https://www.avito.ru/kratovo/avtomobili/changan_hunter_plus_2.0_at_2023_37_000_km_7282863638,
https://www.avito.ru/pavlovskaya_sloboda/avtomobili/dongfeng_df6_2.5_mt_2023_5122056500,
https://www.avito.ru/balashiha/avtomobili/jac_j7_1.5_mt_2022_10_000_km_4272591793,
https://www.avito.ru/astrahan/avtomobili/chery_tiggo_7_pro_1.5_cvt_2024_15_000_km_7332404833,
https://www.avito.ru/vologda/avtomobili/chery_tiggo_7_pro_max_1.6_amt_2023_50_000_km_7284445733,
https://www.avito.ru/bryansk/avtomobili/chery_tiggo_7_pro_max_1.5_cvt_2023_26_700_km_7386353209,
https://www.avito.ru/rostov-na-donu/avtomobili/chery_tiggo_7_pro_1.5_cvt_2023_67_000_km_7293451883,
https://www.avito.ru/moskva/avtomobili/chery_tiggo_7_pro_1.5_cvt_2022_59_000_km_7306724514,
https://www.avito.ru/chelyabinsk/avtomobili/chery_tiggo_7_pro_max_1.5_cvt_2023_bityy_23_000_km_7341049532,
https://www.avito.ru/moskva/avtomobili/chery_tiggo_7_pro_1.5_cvt_2022_81_580_km_7301200039,
https://www.avito.ru/sankt-peterburg/avtomobili/chery_tiggo_7_pro_max_1.6_amt_2023_bityy_6_100_km_7265822302,
https://www.avito.ru/nevinnomyssk/avtomobili/chery_tiggo_7_pro_max_1.5_cvt_2023_10_000_km_7347646762,
https://www.avito.ru/omsk/avtomobili/chery_tiggo_7_pro_1.5_cvt_2020_35_000_km_7387413188,
https://www.avito.ru/nizhniy_novgorod/avtomobili/chery_tiggo_4_pro_1.5_cvt_2024_8_900_km_7345593897,
https://www.avito.ru/moskva/avtomobili/chery_tiggo_8_pro_1.6_amt_2022_21_954_km_7338810559,
https://www.avito.ru/murino/avtomobili/chery_tiggo_8_pro_1.6_amt_2021_63_400_km_7336909576,
https://www.avito.ru/slavyansk-na-kubani/avtomobili/chery_tiggo_8_pro_1.6_amt_2021_67_000_km_7373226821,
https://www.avito.ru/pyatigorsk/avtomobili/chery_tiggo_8_pro_1.6_amt_2022_75_000_km_7348028062,
https://www.avito.ru/kursk/avtomobili/chery_tiggo_8_pro_1.6_amt_2021_55_000_km_7360987129,
https://www.avito.ru/labinsk/avtomobili/chery_tiggo_8_pro_max_1.6_amt_2024_10_000_km_7296452589,
https://www.avito.ru/istra/avtomobili/chery_tiggo_8_pro_max_2.0_amt_2023_22_231_km_4946396938,
https://www.avito.ru/balashiha/avtomobili/chery_tiggo_8_pro_max_2.0_amt_2023_bityy_46_896_km_7201280483,
https://www.avito.ru/moskva/avtomobili/chery_tiggo_8_pro_max_2.0_amt_2023_5_900_km_3810827958,
https://www.avito.ru/gelendzhik/avtomobili/omoda_c5_1.5_cvt_2023_3_911_km_7379656484,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_c5_1.5_cvt_2024_4579167537,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_c5_1.5_cvt_2024_7339065564,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_c5_1.5_cvt_2024_4578884241,
https://www.avito.ru/nizhniy_novgorod/avtomobili/omoda_c5_1.6_amt_2024_7360678584,
https://www.avito.ru/ufa/avtomobili/omoda_c5_1.5_cvt_2024_4718569302,
https://www.avito.ru/tolyatti/avtomobili/omoda_c5_1.5_cvt_2024_7278448774,
https://www.avito.ru/nizhniy_novgorod/avtomobili/omoda_c5_1.5_cvt_2024_7329203999,
https://www.avito.ru/afonino/avtomobili/omoda_c5_1.5_cvt_2024_7309015315,
https://www.avito.ru/kemerovo/avtomobili/omoda_c5_1.6_amt_2022_26_572_km_7346607079,
https://www.avito.ru/kazan/avtomobili/omoda_s5_1.5_cvt_2024_4755938609,
https://www.avito.ru/moskva/avtomobili/omoda_s5_gt_1.5_cvt_2024_7339697626,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7370273237,
https://www.avito.ru/moskva/avtomobili/omoda_s5_gt_1.5_cvt_2024_7382952969,
https://www.avito.ru/moskva/avtomobili/omoda_s5_gt_1.5_cvt_2024_7339416346,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_gt_1.6_amt_2023_8_266_km_4382702247,
https://www.avito.ru/elektrougli/avtomobili/omoda_s5_gt_1.6_amt_2023_19_000_km_4542493558,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_4522634161,
https://www.avito.ru/ekaterinburg/avtomobili/omoda_s5_gt_1.5_cvt_2024_4_790_km_7334252833,
https://www.avito.ru/moskva/avtomobili/omoda_s5_gt_1.6_amt_2023_258_km_7377117038,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361969712,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361502425,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361587871,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7362004738,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361237195,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361431579,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361796750,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361026481,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361954127,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_s5_1.5_cvt_2024_7361812798,
https://www.avito.ru/moskovskaya_oblast_bykovo/avtomobili/omoda_c5_1.5_cvt_2024_7335335221,
https://www.avito.ru/himki/avtomobili/omoda_c5_1.5_cvt_2024_4507554821,
https://www.avito.ru/krasnodar/avtomobili/omoda_c5_1.5_cvt_2024_4583052529,
https://www.avito.ru/samara/avtomobili/omoda_c5_1.5_cvt_2022_16_500_km_7362036948,
https://www.avito.ru/pyatigorsk/avtomobili/omoda_c5_1.5_cvt_2024_4929745020,
https://www.avito.ru/voronezh/avtomobili/omoda_c5_1.5_cvt_2024_27_497_km_7385070589,
https://www.avito.ru/pyatigorsk/avtomobili/omoda_c5_1.5_cvt_2024_4929456836,
https://www.avito.ru/samara/avtomobili/omoda_c5_1.5_cvt_2022_90_000_km_4708493781,
https://www.avito.ru/sankt-peterburg/avtomobili/omoda_c5_1.5_cvt_2023_39_000_km_4759706267,
https://www.avito.ru/moskva/avtomobili/omoda_c5_1.5_cvt_2024_7339560035,
https://www.avito.ru/rostov-na-donu/avtomobili/exeed_lx_1.5_cvt_2022_92_000_km_7278814676,
https://www.avito.ru/yablonovskiy/avtomobili/exeed_lx_1.6_amt_2022_72_000_km_7360002941,
https://www.avito.ru/sankt-peterburg/avtomobili/exeed_lx_1.6_amt_2023_8_350_km_7337455704,
https://www.avito.ru/sankt-peterburg/avtomobili/exeed_lx_1.5_cvt_2021_17_500_km_7354986956,
https://www.avito.ru/moskva/avtomobili/exeed_lx_1.5_cvt_2023_bityy_30_800_km_7361462314,
https://www.avito.ru/tula/avtomobili/exeed_lx_1.5_cvt_2023_31_000_km_7347074590,
https://www.avito.ru/istra/avtomobili/exeed_lx_1.5_cvt_2023_bityy_61_668_km_4881494949,
https://www.avito.ru/kazan/avtomobili/exeed_lx_1.5_cvt_2023_77_500_km_7316978631,
https://www.avito.ru/moskva/avtomobili/exeed_lx_1.5_cvt_2023_40_000_km_4468667403,
https://www.avito.ru/sankt-peterburg/avtomobili/exeed_lx_1.5_cvt_2022_4_200_km_7261064651,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_atlas_pro_1.5_at_2024_24_000_km_7377760967,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_atlas_pro_1.5_amt_2022_41_532_km_7344268732,
https://www.avito.ru/moskva/avtomobili/geely_atlas_pro_1.5_amt_2022_43_000_km_7349874142,
https://www.avito.ru/moskva/avtomobili/geely_atlas_pro_1.5_at_2022_51_463_km_7373041005,
https://www.avito.ru/chelyabinsk/avtomobili/geely_atlas_2.0_mt_2020_126_500_km_7386451564,
https://www.avito.ru/himki/avtomobili/geely_atlas_2.4_at_2021_86_534_km_7382296272,
https://www.avito.ru/sankt-peterburg_zelenogorsk/avtomobili/geely_atlas_2.0_amt_2024_7204127801,
https://www.avito.ru/istra/avtomobili/geely_atlas_pro_1.5_amt_2023_19_409_km_7345816825,
https://www.avito.ru/naro-fominsk/avtomobili/geely_atlas_2.4_at_2021_5_170_km_7335972965,
https://www.avito.ru/nizhniy_novgorod/avtomobili/geely_atlas_2.4_at_2021_54_252_km_7342088556,
https://www.avito.ru/moskva/avtomobili/geely_monjaro_2.0_at_2025_31_km_7237118311,
https://www.avito.ru/moskva/avtomobili/geely_monjaro_2.0_at_2025_3_km_7374493751,
https://www.avito.ru/rostov-na-donu/avtomobili/geely_monjaro_2.0_at_2024_30_000_km_7382117162,
https://www.avito.ru/naberezhnye_chelny/avtomobili/geely_monjaro_2.0_at_2025_10_km_7326141111,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_monjaro_2.0_at_2024_7391654755,
https://www.avito.ru/sankt-peterburg/avtomobili/geely_monjaro_2.0_at_2024_7391372085,
https://www.avito.ru/moskva/avtomobili/geely_monjaro_2.0_at_2025_2_km_7342846669,
https://www.avito.ru/krasnodar/avtomobili/geely_monjaro_2.0_at_2025_40_km_7360801713,
https://www.avito.ru/lyubertsy/avtomobili/geely_monjaro_2.0_at_2024_4689964774,
https://www.avito.ru/lyubertsy/avtomobili/geely_monjaro_2.0_at_2024_4465835866,
https://www.avito.ru/sankt-peterburg/avtomobili/voyah_dream_1.5_at_2023_18_000_km_7332955721,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2025_4638062075,
https://www.avito.ru/nizhniy_novgorod/avtomobili/voyah_dream_1.5_at_2023_bityy_9_000_km_7379822612,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2023_29_000_km_4067503563,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4637892813,
https://www.avito.ru/krasnoyarsk/avtomobili/voyah_dream_1.5_at_2022_19_000_km_7325334537,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4637592909,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_7293266780,
https://www.avito.ru/vladikavkaz/avtomobili/voyah_dream_1.5_at_2024_2_500_km_7356834680,
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4637536758,
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2024_19_000_km_7374450691,
https://www.avito.ru/sankt-peterburg/avtomobili/gac_gs8_2.0_at_2024_7379929406,
https://www.avito.ru/kostroma/avtomobili/gac_m8_2.0_at_2023_888_km_3488370838,
https://www.avito.ru/irkutsk/avtomobili/gac_m8_2.0_at_2023_40_000_km_7341705761,
https://www.avito.ru/birobidzhan/avtomobili/trumpchi_m8_2.0_at_2022_38_000_km_7331407979,
https://www.avito.ru/sankt-peterburg/avtomobili/gac_gs8_2.0_at_2024_7379594843,
https://www.avito.ru/izhevsk/avtomobili/gac_m8_2.0_at_2025_7402794112,
https://www.avito.ru/sankt-peterburg/avtomobili/gac_gs8_2.0_at_2024_7379404600,
https://www.avito.ru/volodarskogo/avtomobili/gac_m8_2.0_at_2024_6_000_km_7208079677,
https://www.avito.ru/simferopol/avtomobili/gac_m8_2.0_at_2024_20_000_km_7354385270,
https://www.avito.ru/samara/avtomobili/hongqi_hq9_2.0_at_2022_2_425_km_7268236635,
https://www.avito.ru/sochi/avtomobili/hongqi_hq9_2.0_at_2023_10_278_km_7312423315,
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2023_6_000_km_7257482387,
https://www.avito.ru/zarechye/avtomobili/hongqi_hq9_2.0_at_2022_1_362_km_4342173499,
https://www.avito.ru/moskva/avtomobili/maxus_g20_2.0_at_2020_50_000_km_3928259571,
https://www.avito.ru/moskva/avtomobili/hongqi_h5_2.0_at_2024_4238610811,
https://www.avito.ru/moskva/avtomobili/hongqi_h9_3.0_amt_2023_20_km_4025123598,
https://www.avito.ru/moskva/avtomobili/hongqi_h9_2.0_amt_2023_44_517_km_4605990493,
https://www.avito.ru/moskva/avtomobili/hongqi_h9_2.0_amt_2023_8_267_km_4407073413,
https://www.avito.ru/moskva/avtomobili/hongqi_h9_2.0_amt_2023_4719196781,
https://www.avito.ru/kazan/avtomobili/sollers_atlant_2.7_mt_2024_4516578803,
https://www.avito.ru/kazan/avtomobili/sollers_atlant_2.7_mt_2024_4548860213,
https://www.avito.ru/nizhniy_novgorod/avtomobili/citroen_jumpy_1.6_mt_2024_7241711390,
https://www.avito.ru/izhevsk/avtomobili/gaz_sobol_2752_2.7_mt_2025_7273032452,
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_transporter_2.0_mt_2024_7211014904,
https://www.avito.ru/afonino/avtomobili/gaz_sobol_2752_2.7_mt_2024_4794614334,
https://www.avito.ru/pavlovskaya_sloboda/avtomobili/citroen_spacetourer_2.0_at_2024_5121494854,
https://www.avito.ru/moskva/avtomobili/volkswagen_transporter_2.0_amt_2024_20_km_4804053564,
https://www.avito.ru/nizhniy_novgorod/avtomobili/hyundai_staria_2.2_at_2024_7381163750,
https://www.avito.ru/naberezhnye_chelny/avtomobili/gaz_sobol_2752_2.7_mt_2025_4734384724,
https://www.avito.ru/omsk/avtomobili/maxus_g10_2.0_mt_2022_29_800_km_7365085609,
https://www.avito.ru/omsk/avtomobili/maxus_g10_2.0_mt_2021_45_000_km_7333094950,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2025_7379392309,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2025_7385990439,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2024_7379611507,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2024_7379839572,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2024_7379998871,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2025_7365682747,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2025_7360808531,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2024_7205401832,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/refrizherator_jac_n56_2023_4825663731,
https://www.avito.ru/belovo/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n56_2017_4598934479,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/refrizherator_jac_n56_2021_7348798496,
https://www.avito.ru/belgorod/gruzoviki_i_spetstehnika/jac_n56_izotermicheskiy_2019_7356734238,
https://www.avito.ru/yaroslavl/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n56_2015_4107560247,
https://www.avito.ru/chelyabinsk/gruzoviki_i_spetstehnika/jac_n56_izotermicheskiy_2017_3990303501,
https://www.avito.ru/korkino/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n56_2023_3263457586,
https://www.avito.ru/asha/gruzoviki_i_spetstehnika/jac_n56_refrizherator_2017_7370792304,
https://www.avito.ru/moskovskaya_oblast_oktyabrskiy/gruzoviki_i_spetstehnika/refrizherator_jac_n56_2017_4760151954,
https://www.avito.ru/shatura/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n56_2022_7225580824,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k33_tselnometallicheskiy_2024_4305771995,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k33_tselnometallicheskiy_2024_4407778368,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k32_tselnometallicheskiy_2024_4306007668,
https://www.avito.ru/sergiev_posad/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_kamaz_kompas_5_2024_7224447708,
https://www.avito.ru/kaluga/gruzoviki_i_spetstehnika/faw_ca_1010_bortovoy_2008_7357747878,
https://www.avito.ru/brinkovskaya/gruzoviki_i_spetstehnika/kuzov_amkar_dlya_faw_3788318840,
https://www.avito.ru/volgograd/gruzoviki_i_spetstehnika/samosval_faw_j6_ca3310p66k24t4e5_2023_7373283182,
https://www.avito.ru/voyskovitsy/gruzoviki_i_spetstehnika/samosval_faw_j6_ca3310p66k24t4e5_2018_7198214943,
https://www.avito.ru/himki/gruzoviki_i_spetstehnika/samosval_faw_j6_2023_7388629235,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/bortovoy_gruzovik_faw_10xx11xx_2008_4370222285,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_7344038448,
